0;1;5;0,359963269;4,8638;;;;;;;;;GN;;louvain
0;63;6;0,680541103;1,5961;;;;;;;;;;;
0;64;6;0,680541103;1,5715;;;;;;;;;;;
0;65;6;0,680541103;1,6613;;;;;;;;;;;
0;66;6;0,680541103;1,7164;;;;;;;;;;;
0;67;6;0,680541103;1,5580;;;;;;;;;;;
0;68;6;0,680541103;1,5267;;;;;;;;;;;
0;69;6;0,680541103;2,3580;;;;;;;;;;;
0;70;6;0,680541103;2,1769;;;;;;;;;;;
0;71;6;0,680541103;2,5947;;;;;;;;;;;
0;72;6;0,680541103;1,6472;;;;;;;;;;;
0;73;6;0,680541103;1,7192;;;;;;;;;;;
0;74;6;0,680541103;1,5864;;;;;;;;;;;
0;75;6;0,680541103;1,6488;;;;;;;;;;;
0;76;6;0,680541103;1,8879;;;;;;;;;;;
0;77;6;0,680541103;1,5593;;;;;;;;;;;
0;78;6;0,680541103;1,5464;;;;;;;;;;;
0;79;6;0,680541103;1,5941;;;;;;;;;;;
0;80;6;0,680541103;1,6909;;;;;;;;;;;
0;81;6;0,680541103;1,5425;;;;;;;;;;;
0;82;6;0,680541103;1,5928;;;;;;;;;;;
0;83;6;0,680541103;1,6851;;;;;;;;;;;
0;84;6;0,680541103;1,5411;;;;;;;;;;;
0;85;6;0,680541103;1,7252;;;;;;;;;;;
0;86;6;0,680541103;1,6688;;;;;;;;;;;
0;87;6;0,680541103;1,5794;;;;;;;;;;;
0;88;6;0,680541103;1,6655;;;;;;;;;;;
0;89;6;0,680541103;1,5947;;;;;;;;;;;
0;90;6;0,680541103;1,5380;;;;;;;;;;;
0;91;6;0,680541103;1,9677;;;;;;;;;;;
0;92;6;0,680541103;1,6582;;;;;;;;;;;
0;93;6;0,680541103;2,0010;;;;;;;;;;;
0;94;6;0,680541103;2,6130;;;;;;;;;;;
0;95;6;0,680541103;1,9562;;;;;;;;;;;
0;96;6;0,680541103;2,3400;;;;;;;;;;;
0;97;6;0,680541103;2,0862;;;;;;;;;;;
0;98;6;0,680541103;1,9815;;;;;;;;;;;
0;99;6;0,680541103;1,7688;;;;;;;;;;;
0;100;6;0,680541103;1,9340;;;;;;;;;;;
0;1;5;0,517777778;6,7416;;;;;;;;;;;
0;2;5;0,517777778;3,0641;;;;;;;;;;;
0;3;5;0,517777778;2,0664;;;;;;;;;;;
0;4;5;0,517777778;2,1783;;;;;;;;;;;
0;5;5;0,517777778;2,4142;;;;;;;;;;;
0;6;5;0,517777778;2,1487;;;;;;;;;;;
0;7;5;0,517777778;1,7047;;;;;;;;;;;
0;8;5;0,517777778;1,5402;;;;;;;;;;;
0;9;5;0,517777778;1,6434;;;;;;;;;;;
0;10;5;0,517777778;1,7521;;;;;;;;;;;
0;11;5;0,517777778;1,8713;;;;;;;;;;;
0;12;5;0,517777778;2,1479;;;;;;;;;;;
0;13;5;0,517777778;2,7145;;;;;;;;;;;
0;14;5;0,517777778;2,0044;;;;;;;;;;;
0;15;5;0,517777778;4,7641;;;;;;;;;;;
0;16;5;0,517777778;5,8694;;;;;;;;;;;
0;17;5;0,517777778;1,7342;;;;;;;;;;;
0;18;5;0,517777778;1,7780;;;;;;;;;;;
0;19;5;0,517777778;1,7625;;;;;;;;;;;
0;20;5;0,517777778;1,9401;;;;;;;;;;;
0;21;5;0,517777778;3,1634;;;;;;;;;;;
0;22;5;0,517777778;2,4121;;;;;;;;;;;
0;23;5;0,517777778;1,9576;;;;;;;;;;;
0;24;5;0,517777778;2,1087;;;;;;;;;;;
0;25;5;0,517777778;2,0290;;;;;;;;;;;
0;26;5;0,517777778;1,9008;;;;;;;;;;;
0;27;5;0,517777778;1,6625;;;;;;;;;;;
0;28;5;0,517777778;2,0103;;;;;;;;;;;
0;29;5;0,517777778;2,6123;;;;;;;;;;;
0;30;5;0,517777778;2,3523;;;;;;;;;;;
0;31;5;0,517777778;2,2140;;;;;;;;;;;
0;32;5;0,517777778;2,8030;;;;;;;;;;;
0;33;5;0,517777778;2,5449;;;;;;;;;;;
0;34;5;0,517777778;2,5026;;;;;;;;;;;
0;35;5;0,517777778;2,3406;;;;;;;;;;;
0;36;5;0,517777778;2,5240;;;;;;;;;;;
0;37;5;0,517777778;2,5657;;;;;;;;;;;
0;38;5;0,517777778;1,7201;;;;;;;;;;;
0;39;5;0,517777778;1,8388;;;;;;;;;;;
0;40;5;0,517777778;2,1222;;;;;;;;;;;
0;41;5;0,517777778;2,3818;;;;;;;;;;;
0;42;5;0,517777778;2,0368;;;;;;;;;;;
0;43;5;0,517777778;2,7007;;;;;;;;;;;
0;44;5;0,517777778;2,2939;;;;;;;;;;;
0;45;5;0,517777778;2,1368;;;;;;;;;;;
0;46;5;0,517777778;2,1690;;;;;;;;;;;
0;47;5;0,517777778;2,1679;;;;;;;;;;;
0;48;5;0,517777778;1,6367;;;;;;;;;;;
0;49;5;0,517777778;1,6699;;;;;;;;;;;
0;50;5;0,517777778;1,9891;;;;;;;;;;;
0;51;5;0,517777778;2,2961;;;;;;;;;;;
0;52;5;0,517777778;1,8631;;;;;;;;;;;
0;53;5;0,517777778;1,9508;;;;;;;;;;;
0;54;5;0,517777778;1,9794;;;;;;;;;;;
0;55;5;0,517777778;4,8415;;;;;;;;;;;
0;56;5;0,517777778;1,6785;;;;;;;;;;;
0;57;5;0,517777778;1,8746;;;;;;;;;;;
0;58;5;0,517777778;2,8230;;;;;;;;;;;
0;59;5;0,517777778;2,2251;;;;;;;;;;;
0;60;5;0,517777778;1,7145;;;;;;;;;;;
0;61;5;0,517777778;2,1393;;;;;;;;;;;
0;62;5;0,517777778;2,0481;;;;;;;;;;;
0;63;5;0,517777778;1,7646;;;;;;;;;;;
0;64;5;0,517777778;1,7931;;;;;;;;;;;
0;65;5;0,517777778;1,8199;;;;;;;;;;;
0;66;5;0,517777778;1,6495;;;;;;;;;;;
0;67;5;0,517777778;1,7662;;;;;;;;;;;
0;68;5;0,517777778;1,9228;;;;;;;;;;;
0;69;5;0,517777778;2,0172;;;;;;;;;;;
0;70;5;0,517777778;1,7642;;;;;;;;;;;
0;71;5;0,517777778;1,6352;;;;;;;;;;;
0;72;5;0,517777778;1,5633;;;;;;;;;;;
0;73;5;0,517777778;2,0059;;;;;;;;;;;
0;74;5;0,517777778;3,5078;;;;;;;;;;;
0;75;5;0,517777778;5,0699;;;;;;;;;;;
0;76;5;0,517777778;2,8664;;;;;;;;;;;
0;77;5;0,517777778;1,9379;;;;;;;;;;;
0;78;5;0,517777778;1,8723;;;;;;;;;;;
0;79;5;0,517777778;1,9610;;;;;;;;;;;
0;80;5;0,517777778;1,9610;;;;;;;;;;;
0;81;5;0,517777778;1,5377;;;;;;;;;;;
0;82;5;0,517777778;1,5798;;;;;;;;;;;
0;83;5;0,517777778;1,6543;;;;;;;;;;;
0;84;5;0,517777778;2,8431;;;;;;;;;;;
0;85;5;0,517777778;2,5026;;;;;;;;;;;
0;86;5;0,517777778;2,5997;;;;;;;;;;;
0;87;5;0,517777778;2,4384;;;;;;;;;;;
0;88;5;0,517777778;1,7213;;;;;;;;;;;
0;89;5;0,517777778;1,6233;;;;;;;;;;;
0;90;5;0,517777778;1,6123;;;;;;;;;;;
0;91;5;0,517777778;3,2687;;;;;;;;;;;
0;92;5;0,517777778;2,4464;;;;;;;;;;;
0;93;5;0,517777778;2,5014;;;;;;;;;;;
0;94;5;0,517777778;2,6592;;;;;;;;;;;
0;95;5;0,517777778;2,4713;;;;;;;;;;;
0;96;5;0,517777778;2,7791;;;;;;;;;;;
0;97;5;0,517777778;3,7186;;;;;;;;;;;
0;98;5;0,517777778;2,1165;;;;;;;;;;;
0;99;5;0,517777778;1,7950;;;;;;;;;;;
0;100;5;0,517777778;2,0842;;;;;;;;;;;
0;1;5;0,4453125;2,7922;;;;;;;;;;;
0;2;5;0,435261708;2,3795;;;;;;;;;;;
0;3;5;0,435261708;3,3930;;;;;;;;;;;
0;4;5;0,435261708;2,8313;;;;;;;;;;;
0;5;5;0,435261708;2,8917;;;;;;;;;;;
0;6;5;0,435261708;2,3338;;;;;;;;;;;
0;7;5;0,435261708;3,1063;;;;;;;;;;;
0;8;5;0,435261708;2,7354;;;;;;;;;;;
0;9;5;0,435261708;2,9121;;;;;;;;;;;
0;10;5;0,435261708;2,9383;;;;;;;;;;;
0;11;5;0,435261708;2,2233;;;;;;;;;;;
0;12;5;0,435261708;2,3911;;;;;;;;;;;
0;13;5;0,435261708;2,0833;;;;;;;;;;;
0;14;5;0,435261708;2,3278;;;;;;;;;;;
0;15;5;0,435261708;2,3712;;;;;;;;;;;
0;16;5;0,435261708;2,5258;;;;;;;;;;;
0;17;5;0,435261708;1,7332;;;;;;;;;;;
0;18;5;0,435261708;1,9019;;;;;;;;;;;
0;19;5;0,435261708;2,1142;;;;;;;;;;;
0;20;5;0,435261708;2,2298;;;;;;;;;;;
0;21;5;0,435261708;2,5205;;;;;;;;;;;
0;22;5;0,435261708;1,8721;;;;;;;;;;;
0;23;5;0,435261708;2,4334;;;;;;;;;;;
0;24;5;0,435261708;1,7538;;;;;;;;;;;
0;25;5;0,435261708;1,9996;;;;;;;;;;;
0;26;5;0,435261708;1,8395;;;;;;;;;;;
0;27;5;0,435261708;1,7926;;;;;;;;;;;
0;28;5;0,435261708;1,8734;;;;;;;;;;;
0;29;5;0,435261708;1,8410;;;;;;;;;;;
0;30;5;0,435261708;1,6331;;;;;;;;;;;
0;31;5;0,435261708;1,6907;;;;;;;;;;;
0;32;5;0,435261708;1,8883;;;;;;;;;;;
0;33;5;0,435261708;2,2170;;;;;;;;;;;
0;34;5;0,435261708;1,9291;;;;;;;;;;;
0;35;5;0,435261708;2,5819;;;;;;;;;;;
0;36;5;0,435261708;1,6716;;;;;;;;;;;
0;37;5;0,435261708;2,0416;;;;;;;;;;;
0;38;5;0,435261708;2,2397;;;;;;;;;;;
0;39;5;0,435261708;3,4479;;;;;;;;;;;
0;40;5;0,435261708;2,3877;;;;;;;;;;;
0;41;5;0,435261708;3,7337;;;;;;;;;;;
0;42;5;0,435261708;1,9407;;;;;;;;;;;
0;43;5;0,435261708;2,1858;;;;;;;;;;;
0;44;5;0,435261708;1,6796;;;;;;;;;;;
0;45;5;0,435261708;2,5359;;;;;;;;;;;
0;46;5;0,435261708;2,2253;;;;;;;;;;;
0;47;5;0,425605536;2,7955;;;;;;;;;;;
0;48;5;0,425605536;1,8633;;;;;;;;;;;
0;49;5;0,425605536;1,8043;;;;;;;;;;;
0;50;5;0,425605536;1,9237;;;;;;;;;;;
0;51;5;0,425605536;1,7557;;;;;;;;;;;
0;52;5;0,425605536;1,8135;;;;;;;;;;;
0;53;5;0,425605536;1,8281;;;;;;;;;;;
0;54;5;0,425605536;1,8136;;;;;;;;;;;
0;55;5;0,425605536;1,7346;;;;;;;;;;;
0;56;5;0,425605536;1,6567;;;;;;;;;;;
0;57;5;0,425605536;1,6770;;;;;;;;;;;
0;58;5;0,425605536;2,4299;;;;;;;;;;;
0;59;5;0,425605536;3,6052;;;;;;;;;;;
0;60;5;0,425605536;2,2363;;;;;;;;;;;
0;61;5;0,425605536;1,9765;;;;;;;;;;;
0;62;5;0,425605536;2,5831;;;;;;;;;;;
0;63;5;0,425605536;1,8585;;;;;;;;;;;
0;64;5;0,425605536;1,8409;;;;;;;;;;;
0;65;5;0,425605536;3,0198;;;;;;;;;;;
0;66;5;0,425605536;2,7346;;;;;;;;;;;
0;67;5;0,425605536;1,8870;;;;;;;;;;;
0;68;5;0,425605536;2,5050;;;;;;;;;;;
0;69;5;0,425605536;1,8297;;;;;;;;;;;
0;70;5;0,425605536;2,1697;;;;;;;;;;;
0;71;5;0,425605536;1,8091;;;;;;;;;;;
0;72;5;0,425605536;2,6625;;;;;;;;;;;
0;73;5;0,425605536;1,8545;;;;;;;;;;;
0;74;5;0,425605536;2,0573;;;;;;;;;;;
0;75;5;0,425605536;1,6965;;;;;;;;;;;
0;76;5;0,425605536;2,0303;;;;;;;;;;;
0;77;5;0,425605536;1,9800;;;;;;;;;;;
0;78;5;0,425605536;2,0918;;;;;;;;;;;
0;79;5;0,425605536;1,7250;;;;;;;;;;;
0;80;5;0,425605536;2,0198;;;;;;;;;;;
0;81;5;0,425605536;1,8274;;;;;;;;;;;
0;82;5;0,425605536;1,8769;;;;;;;;;;;
0;83;5;0,425605536;2,1214;;;;;;;;;;;
0;84;5;0,425605536;1,9101;;;;;;;;;;;
0;85;5;0,425605536;2,0538;;;;;;;;;;;
0;86;5;0,425605536;1,8113;;;;;;;;;;;
0;87;5;0,425605536;1,7826;;;;;;;;;;;
0;88;5;0,425605536;2,3707;;;;;;;;;;;
0;89;5;0,425605536;2,1707;;;;;;;;;;;
0;90;5;0,425605536;1,7431;;;;;;;;;;;
0;91;5;0,425605536;2,0375;;;;;;;;;;;
0;92;5;0,425605536;1,9393;;;;;;;;;;;
0;93;5;0,425605536;2,2003;;;;;;;;;;;
0;94;5;0,425605536;4,0305;;;;;;;;;;;
0;95;5;0,425605536;2,5094;;;;;;;;;;;
0;96;5;0,425605536;2,1737;;;;;;;;;;;
0;97;5;0,425605536;1,7035;;;;;;;;;;;
0;98;5;0,425605536;1,6823;;;;;;;;;;;
0;99;5;0,425605536;1,7123;;;;;;;;;;;
0;100;5;0,425605536;1,6814;;;;;;;;;;;
0;1;5;0,429065744;5,9258;;;;;;;;;;;
0;2;2;0,010869241;3,6608;;;;;;;;;;;
0;3;2;0,010810491;2,8609;;;;;;;;;;;
0;4;1;0;3,3998;;;;;;;;;;;
0;5;2;0,0392;2,7783;;;;;;;;;;;
0;6;3;0,116923077;2,1599;;;;;;;;;;;
0;7;3;0,241059303;2,1731;;;;;;;;;;;
0;8;3;0,065284879;1,5622;;;;;;;;;;;
0;9;3;0,117759592;1,7005;;;;;;;;;;;
0;10;3;0,500905387;1,9398;;;;;;;;;;;
0;11;3;0,500905387;1,7351;;;;;;;;;;;
0;12;3;0,500905387;1,8101;;;;;;;;;;;
0;13;3;0,500905387;1,5568;;;;;;;;;;;
0;14;3;0,500905387;1,6744;;;;;;;;;;;
0;15;3;0,500905387;1,6691;;;;;;;;;;;
0;16;3;0,500905387;1,6304;;;;;;;;;;;
0;17;3;0,500905387;1,9798;;;;;;;;;;;
0;18;3;0,500905387;2,6031;;;;;;;;;;;
0;19;3;0,500905387;1,6813;;;;;;;;;;;
0;20;3;0,500905387;1,6642;;;;;;;;;;;
0;21;3;0,500905387;2,2308;;;;;;;;;;;
0;22;3;0,500905387;2,2542;;;;;;;;;;;
0;23;3;0,500905387;1,8458;;;;;;;;;;;
0;24;3;0,500905387;2,0199;;;;;;;;;;;
0;25;3;0,500905387;2,2338;;;;;;;;;;;
0;26;3;0,500905387;2,0969;;;;;;;;;;;
0;27;3;0,500905387;1,5514;;;;;;;;;;;
0;28;3;0,500905387;2,6138;;;;;;;;;;;
0;29;3;0,500905387;5,0165;;;;;;;;;;;
0;30;3;0,500905387;2,8523;;;;;;;;;;;
0;31;3;0,500905387;3,3028;;;;;;;;;;;
0;32;2;0,020616319;2,5487;;;;;;;;;;;
0;33;3;0,531040043;1,6087;;;;;;;;;;;
0;34;3;0,531040043;1,8730;;;;;;;;;;;
0;35;3;0,531040043;1,9897;;;;;;;;;;;
0;36;3;0,531040043;1,8440;;;;;;;;;;;
0;37;3;0,531040043;1,8382;;;;;;;;;;;
0;38;3;0,531040043;1,7534;;;;;;;;;;;
0;39;3;0,531040043;1,9476;;;;;;;;;;;
0;40;3;0,531040043;1,6702;;;;;;;;;;;
0;41;3;0,531040043;2,4717;;;;;;;;;;;
0;42;3;0,531040043;2,2179;;;;;;;;;;;
0;43;3;0,531040043;1,7042;;;;;;;;;;;
0;44;3;0,531040043;1,5966;;;;;;;;;;;
0;45;3;0,531040043;1,6932;;;;;;;;;;;
0;46;3;0,531040043;1,5992;;;;;;;;;;;
0;47;3;0,531040043;1,5961;;;;;;;;;;;
0;48;3;0,531040043;1,7660;;;;;;;;;;;
0;49;3;0,531040043;1,7674;;;;;;;;;;;
0;50;3;0,531040043;1,6202;;;;;;;;;;;
0;51;3;0,531040043;1,5903;;;;;;;;;;;
0;52;3;0,531040043;1,5990;;;;;;;;;;;
0;53;3;0,531040043;1,7945;;;;;;;;;;;
0;54;3;0,531040043;1,6488;;;;;;;;;;;
0;55;3;0,531040043;1,5962;;;;;;;;;;;
0;56;3;0,531040043;1,8080;;;;;;;;;;;
0;57;3;0,531040043;1,8737;;;;;;;;;;;
0;58;3;0,531040043;1,7197;;;;;;;;;;;
0;59;3;0,531040043;1,7284;;;;;;;;;;;
0;60;3;0,531040043;1,7824;;;;;;;;;;;
0;61;3;0,531040043;1,6571;;;;;;;;;;;
0;62;3;0,531040043;1,7858;;;;;;;;;;;
0;63;3;0,531040043;1,8024;;;;;;;;;;;
0;64;3;0,531040043;1,6845;;;;;;;;;;;
0;65;3;0,531040043;2,0475;;;;;;;;;;;
0;66;3;0,531040043;2,1899;;;;;;;;;;;
0;67;3;0,531040043;1,7420;;;;;;;;;;;
0;68;3;0,531040043;1,8589;;;;;;;;;;;
0;69;3;0,531040043;1,6180;;;;;;;;;;;
0;70;3;0,531040043;1,7709;;;;;;;;;;;
0;71;3;0,531040043;2,3787;;;;;;;;;;;
0;72;3;0,531040043;2,3099;;;;;;;;;;;
0;73;3;0,531040043;2,8607;;;;;;;;;;;
0;74;3;0,531040043;1,6122;;;;;;;;;;;
0;75;3;0,531040043;4,9025;;;;;;;;;;;
0;76;3;0,531040043;3,5095;;;;;;;;;;;
0;77;3;0,531040043;2,1157;;;;;;;;;;;
0;78;3;0,531040043;2,6100;;;;;;;;;;;
0;79;3;0,531040043;2,6764;;;;;;;;;;;
0;80;3;0,531040043;2,9315;;;;;;;;;;;
0;81;3;0,531040043;2,7763;;;;;;;;;;;
0;82;3;0,531040043;1,8204;;;;;;;;;;;
0;83;3;0,531040043;2,8925;;;;;;;;;;;
0;84;3;0,531040043;3,0802;;;;;;;;;;;
0;85;3;0,531040043;3,8019;;;;;;;;;;;
0;86;3;0,531040043;2,0853;;;;;;;;;;;
0;87;3;0,531040043;1,9953;;;;;;;;;;;
0;88;3;0,531040043;3,1136;;;;;;;;;;;
0;89;3;0,531040043;2,0111;;;;;;;;;;;
0;90;3;0,531040043;3,0099;;;;;;;;;;;
0;91;3;0,531040043;2,0155;;;;;;;;;;;
0;92;3;0,531040043;1,7443;;;;;;;;;;;
0;93;3;0,531040043;1,8705;;;;;;;;;;;
0;94;3;0,531040043;1,6869;;;;;;;;;;;
0;95;3;0,531040043;1,9952;;;;;;;;;;;
0;96;3;0,531040043;2,1079;;;;;;;;;;;
0;97;3;0,531040043;2,2425;;;;;;;;;;;
0;98;3;0,531040043;2,5323;;;;;;;;;;;
0;99;3;0,531040043;2,0680;;;;;;;;;;;
0;100;3;0,531040043;2,4934;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;1;4,204;1,9240;;;;;;;;;;;
;;6;6;1,3584;;;;;;;;;;;